startUserId,endUserId
42308bf6-580d-5f2c-bd8b-4f0de8044d20,59e8e806-f7ea-5464-a373-2c6d82597b3b
42308bf6-580d-5f2c-bd8b-4f0de8044d20,5a37de92-2642-526d-ad41-4c70d318b1ec
42308bf6-580d-5f2c-bd8b-4f0de8044d20,5fec6077-b4ff-53d0-991e-8cb680005c4e
42308bf6-580d-5f2c-bd8b-4f0de8044d20,614d4379-4060-50bf-8e24-5fb24d9d68cc
42308bf6-580d-5f2c-bd8b-4f0de8044d20,633502c1-e721-5336-b93c-5184728593ba
42308bf6-580d-5f2c-bd8b-4f0de8044d20,64d2d591-ad3f-5146-9e26-7ebc5772aec8
42308bf6-580d-5f2c-bd8b-4f0de8044d20,6ca243f8-8114-5be8-9446-bc79676751a7
42308bf6-580d-5f2c-bd8b-4f0de8044d20,6cfad4da-3722-5ad0-a9e8-6fb96f613c42
42308bf6-580d-5f2c-bd8b-4f0de8044d20,6d9c867f-068c-5036-a9de-63e5e90c6359
42308bf6-580d-5f2c-bd8b-4f0de8044d20,6e242475-b9f2-5a16-8a87-0b7bed9c1eeb
42308bf6-580d-5f2c-bd8b-4f0de8044d20,717bc0d1-121c-592a-b822-b4e1e19bca8c
42308bf6-580d-5f2c-bd8b-4f0de8044d20,7267d0d1-c1ff-5ba9-a019-273c576a7bf5
42308bf6-580d-5f2c-bd8b-4f0de8044d20,7350ceda-73c2-5a85-8ec6-aa2c2573eec9
42308bf6-580d-5f2c-bd8b-4f0de8044d20,744a07bc-393c-54c2-a6d9-49b8dc4209f1
42308bf6-580d-5f2c-bd8b-4f0de8044d20,74c90d38-93b6-5b21-82a3-4243344c0d1c
42308bf6-580d-5f2c-bd8b-4f0de8044d20,76784ee8-242c-56d0-9d72-d92aa00bea20
42308bf6-580d-5f2c-bd8b-4f0de8044d20,794d116d-5db9-52a8-a550-f2cbab146a2e
42308bf6-580d-5f2c-bd8b-4f0de8044d20,7d484459-27a4-5a99-b233-496f830717d5
42308bf6-580d-5f2c-bd8b-4f0de8044d20,7e054549-6261-573a-b56f-13da4195567b
42308bf6-580d-5f2c-bd8b-4f0de8044d20,7f615818-7ec3-5444-8279-3519746f47a6
42308bf6-580d-5f2c-bd8b-4f0de8044d20,806776cb-308d-522c-a197-7aecd4fae6b6
